,Report_Ticket,Measure_Code,Measure_Name,DelivSys,StratVal,PlanParent,Region,County,County_Size,County_Size_Ordered,Directionality,Units,Value,CSA_CompVal_Desc,CSA_CompVal,CSA_Diff,CSA_PctBelowComp,ICA_CompVal,ICA_Diff,ICA_25,ICA_75,CSA_25,CSA_75
11458,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,YKCV,VPXL,RGKO,Small,3_Small,Lower is better,"Total per 1,000 months",444.8282116,med,375.1826287,0,0.623333333,NA,NA,NA,NA,357.4596905,526.7414321
11459,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,VLBH,TPDF,GFBK,Medium,2_Medium,Lower is better,"Total per 1,000 months",741.3057481,med,581.5098522,253.5481752,0.7,NA,NA,NA,NA,564.0938012,885.9507721
11460,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,VLBH,TPDF,GFBK,Medium,2_Medium,Lower is better,"Total per 1,000 months",458.7721698,med,366.6557508,117.4171798,0.27,NA,NA,NA,NA,379.7284534,470.9163326
11461,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,VWFB,NIUA,KQIZ,Medium,2_Medium,Lower is better,"Total per 1,000 months",557.9623468,med,696.6003437,8.442847636,0.925555556,NA,NA,NA,NA,545.6994381,958.2732841
11462,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,VWFB,NIUA,KQIZ,Medium,2_Medium,Lower is better,"Total per 1,000 months",356.4117939,med,426.3438962,0,0.303333333,NA,NA,NA,NA,363.0736966,389.4115827
11463,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,OZPQ,MGEX,PWII,Rural,4_Rural,Lower is better,"Total per 1,000 months",823.9737862,med,526.9933035,249.9906787,0.64,NA,NA,NA,NA,331.398374,1111.702322
11464,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,OZPQ,MGEX,PWII,Rural,4_Rural,Lower is better,"Total per 1,000 months",1033.214234,med,370.9191897,658.0638163,0.65,NA,NA,NA,NA,309.5190162,495.6406266
11465,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,YOXE,QDRM,OTGL,Small,3_Small,Lower is better,"Total per 1,000 months",378.9255017,med,545.1654864,0,0.66,NA,NA,NA,NA,492.2898645,793.5236814
11466,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,YOXE,QDRM,OTGL,Small,3_Small,Lower is better,"Total per 1,000 months",165.6722263,med,417.8170183,0,0.543888889,NA,NA,NA,NA,416.4578919,633.1538427
11467,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,WNJC,TWOO,TGXQ,Small,3_Small,Lower is better,"Total per 1,000 months",389.5819332,med,708.7151323,0,0.878888889,NA,NA,NA,NA,490.5163488,994.4345401
11468,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,WNJC,TWOO,TGXQ,Small,3_Small,Lower is better,"Total per 1,000 months",297.5045747,med,507.3492365,0,0.273333333,NA,NA,NA,NA,353.0808426,398.4676661
11469,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,RPCW,BJSF,BECH,Medium,2_Medium,Lower is better,"Total per 1,000 months",498.9001558,med,508.8211206,10.39042267,0.58,NA,NA,NA,NA,458.3388394,923.0785681
11470,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,RPCW,BJSF,BECH,Medium,2_Medium,Lower is better,"Total per 1,000 months",471.7475258,med,417.8170183,84.69665047,0.690555556,NA,NA,NA,NA,322.7548662,548.0239142
11471,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,AVYO,ACOG,CVPL,Large,1_Large,Lower is better,"Total per 1,000 months",473.2039763,med,642.0837951,0,0.684444444,NA,NA,NA,NA,723.5116145,867.8701441
11472,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,AVYO,ACOG,CVPL,Large,1_Large,Lower is better,"Total per 1,000 months",174.279302,med,392.2363845,0,0.383333333,NA,NA,NA,NA,329.7641832,511.6687075
11473,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,UUON,FCKI,BTRV,Rural,4_Rural,Lower is better,"Total per 1,000 months",374.897411,med,654.1985837,0,0.54,NA,NA,NA,NA,320.2276423,883.6608202
11474,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,UUON,FCKI,BTRV,Rural,4_Rural,Lower is better,"Total per 1,000 months",282.9863386,med,353.8654339,0,0.5,NA,NA,NA,NA,277.773476,569.4594433
11475,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,GSLL,RUVL,XCFD,Medium,2_Medium,Lower is better,"Total per 1,000 months",907.9628392,med,490.6489378,311.1306659,0.1665,NA,NA,NA,NA,262.8652876,455.2688667
11476,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,GSLL,RUVL,XCFD,Medium,2_Medium,Lower is better,"Total per 1,000 months",496.0855615,med,392.2363845,45.59530624,0.369,NA,NA,NA,NA,256.1560855,446.5333315
11477,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,BZJS,VDST,GWOP,Medium,2_Medium,Lower is better,"Total per 1,000 months",NA,med,648.1411894,NA,0.1395,NA,NA,NA,NA,301.2613408,634.1244929
11478,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,BZJS,VDST,GWOP,Medium,2_Medium,Lower is better,"Total per 1,000 months",NA,med,353.8654339,NA,0.378,NA,NA,NA,NA,328.9277007,360.8350154
11479,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,TPTX,VRJJ,SRSW,Medium,2_Medium,Lower is better,"Total per 1,000 months",510.7079763,med,464.7148469,24.45947901,0.477,NA,NA,NA,NA,264.8886793,428.4915808
11480,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,TPTX,VRJJ,SRSW,Medium,2_Medium,Lower is better,"Total per 1,000 months",482.0197171,med,642.0837951,0,0.159,NA,NA,NA,NA,251.0511174,552.826481
11481,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,IXOK,JXEK,UUFM,Rural,4_Rural,Lower is better,"Total per 1,000 months",1257.418523,med,539.1080921,497.1158923,0.72,NA,NA,NA,NA,390.9756098,1007.1833
11482,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,IXOK,JXEK,UUFM,Rural,4_Rural,Lower is better,"Total per 1,000 months",606.3688516,med,426.3438962,93.86803045,0.45,NA,NA,NA,NA,293.6462461,558.913898
11483,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,TSVD,JGRN,HDVJ,Rural,4_Rural,Lower is better,"Total per 1,000 months",516.7797468,med,353.8654339,4.951776729,0.555555556,NA,NA,NA,NA,253.964321,469.2767634
11484,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,TSVD,JGRN,HDVJ,Rural,4_Rural,Lower is better,"Total per 1,000 months",845.6539032,med,720.8299209,399.5428548,0.7,NA,NA,NA,NA,305.3333333,1016.68503
11485,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,TBAU,RQLQ,LZVL,Rural,4_Rural,Lower is better,"Total per 1,000 months",916.9089193,med,648.1411894,200.4764376,0.626666667,NA,NA,NA,NA,361.1869919,1083.197134
11486,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,TBAU,RQLQ,LZVL,Rural,4_Rural,Lower is better,"Total per 1,000 months",542.1109179,med,358.1288728,80.9816805,0.655555556,NA,NA,NA,NA,243.3824743,611.6416243
11487,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,DVEN,HQMZ,FPTE,Rural,4_Rural,Lower is better,"Total per 1,000 months",541.4911015,med,678.4281609,62.58951382,0.1395,NA,NA,NA,NA,307.1684259,552.826481
11488,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,DVEN,HQMZ,FPTE,Rural,4_Rural,Lower is better,"Total per 1,000 months",858.7466165,med,503.0857975,462.2467931,0.3915,NA,NA,NA,NA,253.2452209,500.6585839
11489,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,KXWK,MNPH,KZTA,Rural,4_Rural,Lower is better,"Total per 1,000 months",538.0585516,med,623.9116122,0,0.1635,NA,NA,NA,NA,342.6109366,444.4291317
11490,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,KXWK,MNPH,KZTA,Rural,4_Rural,Lower is better,"Total per 1,000 months",372.7674419,med,345.3385559,39.95813011,0.432,NA,NA,NA,NA,259.0669501,410.44983
11491,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,DCMC,INPA,TXQK,Large,1_Large,Lower is better,"Total per 1,000 months",1242.252128,med,551.2228807,443.17138,0.626666667,NA,NA,NA,NA,514.9238813,825.9124031
11492,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,DCMC,INPA,TXQK,Large,1_Large,Lower is better,"Total per 1,000 months",573.3052843,med,460.4514079,124.7791958,0.586666667,NA,NA,NA,NA,409.516927,563.9857758
11493,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,VVWJ,SVFY,FLQJ,Large,1_Large,Lower is better,"Total per 1,000 months",684.0399061,med,345.3385559,154.8844489,0.414,NA,NA,NA,NA,296.90819,482.6168331
11494,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,VVWJ,SVFY,FLQJ,Large,1_Large,Lower is better,"Total per 1,000 months",348.1307955,med,526.9933035,0,0.159,NA,NA,NA,NA,283.5400855,466.1086016
11495,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,QOSE,VWXS,PVBK,Medium,2_Medium,Lower is better,"Total per 1,000 months",301.5826311,med,464.7148469,0,0.533333333,NA,NA,NA,NA,230.1551659,522.0044897
11496,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,QOSE,VWXS,PVBK,Medium,2_Medium,Lower is better,"Total per 1,000 months",626.4244746,med,726.8873152,16.65524616,0.673333333,NA,NA,NA,NA,376.0813008,769.6400692
11497,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,CMSF,TZFX,SXXL,Large,1_Large,Lower is better,"Total per 1,000 months",743.9043085,med,708.7151323,256.3819802,0.546666667,NA,NA,NA,NA,492.2898645,850.2039443
11498,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,CMSF,TZFX,SXXL,Large,1_Large,Lower is better,"Total per 1,000 months",673.9803216,med,405.0267014,165.5007759,0.629444444,NA,NA,NA,NA,378.2825851,595.909499
11499,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Child,DYKI,BGLG,JZIR,Large,1_Large,Lower is better,"Total per 1,000 months",763.2466411,med,477.5051638,389.348976,0.531666667,NA,NA,NA,NA,388.6940324,441.6115037
11500,"MEDICAL-416, 1053",PDLB,QFWF,PZIL,Adult,DYKI,BGLG,JZIR,Large,1_Large,Lower is better,"Total per 1,000 months",805.5574547,med,581.5098522,247.4664135,0.706666667,NA,NA,NA,NA,452.6803352,850.2039443
11501,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,ZSKZ,VENB,MENW,Rural,4_Rural,Lower is better,"Total per 1,000 months",1849.890629,other,34.4,1889.419621,1.12,NA,NA,NA,NA,365.7436225,1036.480322
11502,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,ZSKZ,VENB,MENW,Rural,4_Rural,Lower is better,"Total per 1,000 months",8261.863599,other,76.5,6348.54391,0.84,NA,NA,NA,NA,1377.241418,2816.382868
11503,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,HADG,BJSY,FPZZ,Rural,4_Rural,Lower is better,"Total per 1,000 months",46.08,other,38.27,9.841428571,1.14,NA,NA,NA,NA,545.3528581,1079.951897
11504,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,HADG,BJSY,FPZZ,Rural,4_Rural,Lower is better,"Total per 1,000 months",111.0571429,other,81.6,9.951428571,0.85,NA,NA,NA,NA,994.971831,2086.610555
11505,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,VPWN,PMHF,WHVC,Medium,2_Medium,Lower is better,"Total per 1,000 months",874.2638889,other,37.41,723.8981481,0.98,NA,NA,NA,NA,732.225516,1080.531942
11506,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,VPWN,PMHF,WHVC,Medium,2_Medium,Lower is better,"Total per 1,000 months",1576.142857,other,73.95,1175.671429,1.19,NA,NA,NA,NA,1286.388173,1835.844366
11507,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,LKTU,MULU,SSAF,Medium,2_Medium,Lower is better,"Total per 1,000 months",388.5813953,other,39.56,406.5383721,0.83,NA,NA,NA,NA,761.8103853,1356.412438
11508,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,LKTU,MULU,SSAF,Medium,2_Medium,Lower is better,"Total per 1,000 months",1336.78125,other,68.85,1099.99375,1.09,NA,NA,NA,NA,1682.199919,2294.805458
11509,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,VNPN,RDKA,UFJF,Medium,2_Medium,Lower is better,"Total per 1,000 months",1883.25,other,82.45,1967.431731,0.98,NA,NA,NA,NA,931.6554417,2297.185932
11510,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,VNPN,RDKA,UFJF,Medium,2_Medium,Lower is better,"Total per 1,000 months",920.4581673,other,51.17,1012.754622,0.84,NA,NA,NA,NA,485.9579924,783.6819074
11511,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,PCGI,AMXO,BAUL,Medium,2_Medium,Lower is better,"Total per 1,000 months",703.8500728,other,42.57,573.3996507,0.91,NA,NA,NA,NA,604.7477239,1060.837704
11512,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,PCGI,AMXO,BAUL,Medium,2_Medium,Lower is better,"Total per 1,000 months",899.6338028,other,88.4,769.9661972,1.1,NA,NA,NA,NA,985.9266325,2163.183419
11513,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,DUUN,TKTE,BENV,Rural,4_Rural,Lower is better,"Total per 1,000 months",341.487133,other,34.4,298.487133,1.17,NA,NA,NA,NA,348.7322912,1074.868482
11514,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,DUUN,TKTE,BENV,Rural,4_Rural,Lower is better,"Total per 1,000 months",1479.259301,other,73.1,1373.00334,1.02,NA,NA,NA,NA,1615.283145,2406.230023
11515,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,TCMA,OZYB,LXHR,Small,3_Small,Lower is better,"Total per 1,000 months",8857.2,other,96.9,6692.28,1.19,NA,NA,NA,NA,723.6158771,2278.042716
11516,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,TCMA,OZYB,LXHR,Small,3_Small,Lower is better,"Total per 1,000 months",608.2901554,other,43,565.2901554,0.87,NA,NA,NA,NA,523.7547251,1118.180283
11517,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,LALX,RVMN,VQRW,Large,1_Large,Lower is better,"Total per 1,000 months",748.1623932,other,50.31,773.7599145,0.84,NA,NA,NA,NA,636.0746906,1183.987128
11518,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,LALX,RVMN,VQRW,Large,1_Large,Lower is better,"Total per 1,000 months",2021.746738,other,96.9,1839.097429,0.96,NA,NA,NA,NA,1300.524307,2432.493785
11519,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,CVLF,PKIM,GHSS,Large,1_Large,Lower is better,"Total per 1,000 months",1673.340032,other,90.1,1316.298814,0.84,NA,NA,NA,NA,1173.299103,2271.857403
11520,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,CVLF,PKIM,GHSS,Large,1_Large,Lower is better,"Total per 1,000 months",620.9501558,other,40.85,556.898972,0.99,NA,NA,NA,NA,761.8103853,1229.967211
11521,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,TNHX,BVUN,PXMB,Rural,4_Rural,Lower is better,"Total per 1,000 months",440.0781116,other,44.72,492.0867382,1.2,NA,NA,NA,NA,502.1565921,984.3809325
11522,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,TNHX,BVUN,PXMB,Rural,4_Rural,Lower is better,"Total per 1,000 months",1220.846939,other,84.15,1284.109184,1.04,NA,NA,NA,NA,949.7458387,1550.600504
11523,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,MKBI,QKXI,XQJD,Rural,4_Rural,Lower is better,"Total per 1,000 months",537.7675734,other,39.56,470.1875949,1.16,NA,NA,NA,NA,647.9439899,946.1525467
11524,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,MKBI,QKXI,XQJD,Rural,4_Rural,Lower is better,"Total per 1,000 months",1201.192822,other,87.55,1634.664321,1.19,NA,NA,NA,NA,877.384251,2201.469851
11525,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,EYEW,EZHM,CBNW,Rural,4_Rural,Lower is better,"Total per 1,000 months",1606.083163,other,37.84,1709.521188,1.17,NA,NA,NA,NA,502.1565921,783.6819074
11526,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,EYEW,EZHM,CBNW,Rural,4_Rural,Lower is better,"Total per 1,000 months",2055.396927,other,98.6,1387.148267,0.89,NA,NA,NA,NA,877.384251,1684.603017
11527,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,LXEO,ZUSK,XHGS,Rural,4_Rural,Lower is better,"Total per 1,000 months",592.1536585,other,47.73,581.8726829,0.94,NA,NA,NA,NA,539.9533249,1041.723511
11528,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,LXEO,ZUSK,XHGS,Rural,4_Rural,Lower is better,"Total per 1,000 months",1460.64,other,87.55,1212.3,0.93,NA,NA,NA,NA,1058.28822,1588.886936
11529,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,GPVZ,GIHK,CQOL,Large,1_Large,Lower is better,"Total per 1,000 months",844.5272915,other,35.69,820.2538826,1.07,NA,NA,NA,NA,813.5839066,1287.442314
11530,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,GPVZ,GIHK,CQOL,Large,1_Large,Lower is better,"Total per 1,000 months",1903.55912,other,80.75,2354.205316,1.01,NA,NA,NA,NA,1286.388173,2432.493785
11531,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,NPOE,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",2059.560241,other,49.02,1924.004096,1.01,NA,NA,NA,NA,650.8671253,1356.412438
11532,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,NPOE,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",1740.370927,other,86.7,1482.183835,1.16,NA,NA,NA,NA,1357.068842,2248.909349
11533,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,UZEZ,UDJX,KYUU,Large,1_Large,Lower is better,"Total per 1,000 months",8886.754967,other,79.9,7247.422848,1.2,NA,NA,NA,NA,1314.660441,2432.493785
11534,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,UZEZ,UDJX,KYUU,Large,1_Large,Lower is better,"Total per 1,000 months",1995.800303,other,43.86,1591.522965,1.03,NA,NA,NA,NA,606.4898213,1275.947294
11535,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,LPFI,EKLS,UKJV,Large,1_Large,Lower is better,"Total per 1,000 months",2514.821053,other,96.05,3350.268421,1.03,NA,NA,NA,NA,985.9266325,1933.464826
11536,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,LPFI,EKLS,UKJV,Large,1_Large,Lower is better,"Total per 1,000 months",3053.7,other,44.29,3467.361818,1.01,NA,NA,NA,NA,556.1519246,1041.723511
11537,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,AGJI,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",539.665402,other,39.13,624.8319246,1.06,NA,NA,NA,NA,459.3059446,978.8980818
11538,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,AGJI,JZKU,QJYD,Large,1_Large,Lower is better,"Total per 1,000 months",1964.429109,other,74.8,1819.160472,1.19,NA,NA,NA,NA,2006.351696,2624.978207
11539,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,SGUN,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",2120.701998,other,91.8,1764.17697,0.86,NA,NA,NA,NA,1159.16297,2409.545731
11540,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,SGUN,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",1067.612374,other,36.12,1340.937879,1.12,NA,NA,NA,NA,621.282256,1046.04688
11541,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,UZNT,DJIA,QWLB,Large,1_Large,Lower is better,"Total per 1,000 months",564.41201,other,47.73,391.0026022,0.84,NA,NA,NA,NA,526.83552,1183.090122
11542,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,UZNT,DJIA,QWLB,Large,1_Large,Lower is better,"Total per 1,000 months",616.4438215,other,79.9,745.5182668,0.82,NA,NA,NA,NA,1465.671247,3287.195763
11543,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,VPPA,UGVM,WREF,Rural,4_Rural,Lower is better,"Total per 1,000 months",356.9361702,other,50.31,306.6261702,1.08,NA,NA,NA,NA,512.9556586,1118.180283
11544,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,VPPA,UGVM,WREF,Rural,4_Rural,Lower is better,"Total per 1,000 months",482.9823678,other,71.4,394.7070529,0.82,NA,NA,NA,NA,994.971831,2239.756283
11545,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,QKDH,XETT,FHIW,Rural,4_Rural,Lower is better,"Total per 1,000 months",497.7871622,other,44.72,554.6793243,1.07,NA,NA,NA,NA,442.7617264,1051.280607
11546,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,QKDH,XETT,FHIW,Rural,4_Rural,Lower is better,"Total per 1,000 months",1617.559857,other,93.5,1963.512545,0.87,NA,NA,NA,NA,994.971831,1876.035178
11547,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,FMJH,RNET,UBSK,Rural,4_Rural,Lower is better,"Total per 1,000 months",2428.477572,other,80.75,2613.656998,0.84,NA,NA,NA,NA,1342.932709,1904.68853
11548,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,FMJH,RNET,UBSK,Rural,4_Rural,Lower is better,"Total per 1,000 months",1922.848567,other,49.02,1385.222725,0.82,NA,NA,NA,NA,636.0746906,1356.412438
11549,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,EKUR,PCZZ,LLDL,Large,1_Large,Lower is better,"Total per 1,000 months",763.3454545,other,98.6,862.8272727,1.14,NA,NA,NA,NA,868.3390525,1646.316584
11550,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,EKUR,PCZZ,LLDL,Large,1_Large,Lower is better,"Total per 1,000 months",626.7927273,other,36.12,418.4754545,1.08,NA,NA,NA,NA,453.5607929,974.823836
11551,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,LTVR,KPGN,AEVC,Large,1_Large,Lower is better,"Total per 1,000 months",884.4963504,other,41.71,856.2774453,1.17,NA,NA,NA,NA,523.7547251,1032.166415
11552,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,LTVR,KPGN,AEVC,Large,1_Large,Lower is better,"Total per 1,000 months",737.2376682,other,72.25,594.5665919,1.13,NA,NA,NA,NA,832.1582586,1799.462313
11553,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,ZDWC,SFYS,BXCY,Large,1_Large,Lower is better,"Total per 1,000 months",755.3571891,other,35.69,559.5163914,1.16,NA,NA,NA,NA,835.7725586,1379.40248
11554,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,ZDWC,SFYS,BXCY,Large,1_Large,Lower is better,"Total per 1,000 months",952.1754721,other,75.65,807.531205,1.19,NA,NA,NA,NA,1130.890702,2134.169076
11555,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,UYHP,VBPH,SASB,Large,1_Large,Lower is better,"Total per 1,000 months",869.5994103,other,69.7,728.9004212,0.87,NA,NA,NA,NA,1286.388173,2501.337949
11556,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,UYHP,VBPH,SASB,Large,1_Large,Lower is better,"Total per 1,000 months",771.9,other,51.6,842.65,0.82,NA,NA,NA,NA,643.470908,1183.987128
11557,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,RESQ,TCMG,JAAR,Large,1_Large,Lower is better,"Total per 1,000 months",1343.548768,other,96.9,1536.35665,0.94,NA,NA,NA,NA,1625.655384,2524.286004
11558,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,RESQ,TCMG,JAAR,Large,1_Large,Lower is better,"Total per 1,000 months",658.0184162,other,48.16,596.9855617,0.93,NA,NA,NA,NA,621.282256,1057.541901
11559,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,RQFF,BEHR,XRZZ,Medium,2_Medium,Lower is better,"Total per 1,000 months",670.6061606,other,45.58,926.1924315,0.92,NA,NA,NA,NA,369.9964553,1103.659602
11560,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,RQFF,BEHR,XRZZ,Medium,2_Medium,Lower is better,"Total per 1,000 months",2812.634324,other,78.2,2195.941737,0.88,NA,NA,NA,NA,1683.295067,3035.131052
11561,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,DRKV,HNAG,XIMU,Medium,2_Medium,Lower is better,"Total per 1,000 months",315.7867263,other,39.56,328.096525,0.94,NA,NA,NA,NA,389.1938076,1376.247693
11562,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,DRKV,HNAG,XIMU,Medium,2_Medium,Lower is better,"Total per 1,000 months",713.7450385,other,71.4,686.8206966,1.07,NA,NA,NA,NA,1240.183362,2612.899196
11563,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,DDCS,IGYO,APBK,Large,1_Large,Lower is better,"Total per 1,000 months",731.3212121,other,68.85,622.1136364,0.85,NA,NA,NA,NA,1058.28822,1588.886936
11564,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,DDCS,IGYO,APBK,Large,1_Large,Lower is better,"Total per 1,000 months",474.7627907,other,39.13,548.7339535,1.14,NA,NA,NA,NA,502.1565921,1032.166415
11565,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,BCGO,BCYG,FDRJ,Medium,2_Medium,Lower is better,"Total per 1,000 months",3456.841589,other,90.95,3634.981218,0.97,NA,NA,NA,NA,1428.089933,2556.707816
11566,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Child,BCGO,BCYG,FDRJ,Medium,2_Medium,Lower is better,"Total per 1,000 months",1095.984677,other,48.16,1117.13685,0.99,NA,NA,NA,NA,469.8803287,1255.524211
11567,"MEDICAL-422, MEDICAL-656",DOXV,SCZY,PZIL,Adult,CRBK,FULH,JPEM,Large,1_Large,Lower is better,"Total per 1,000 months",6091.185105,other,79.05,5628.617316,1.15,NA,NA,NA,NA,1564.274203,2789.039345
